0, 899, 1, 0, 0, 0, 0
1, 899, 1, 0, 0, 0, 0
2, 899, 1, 0, 0, 0, 0
3, 899, 1, 0, 0, 0, 0
4, 899, 1, 0, 0, 0, 0
5, 899, 1, 0, 0, 0, 0
6, 899, 1, 0, 0, 0, 0
7, 899, 1, 0, 0, 0, 0
8, 899, 1, 0, 0, 0, 0
9, 899, 1, 0, 0, 0, 0
10, 899, 1, 0, 0, 0, 0
11, 899, 1, 0, 0, 0, 0
12, 899, 1, 0, 0, 0, 0
13, 899, 1, 0, 0, 0, 0
14, 899, 1, 0, 0, 0, 0
15, 899, 1, 0, 0, 0, 0
16, 899, 1, 0, 0, 0, 0
17, 899, 1, 0, 0, 0, 0
18, 899, 1, 0, 0, 0, 0
19, 899, 1, 0, 0, 0, 0
20, 899, 1, 0, 0, 0, 0
21, 899, 0, 1, 0, 0, 0
22, 899, 0, 1, 0, 0, 0
23, 899, 0, 1, 0, 0, 0
24, 899, 0, 1, 0, 0, 0
25, 899, 0, 1, 0, 0, 0
26, 899, 0, 1, 0, 0, 0
27, 899, 0, 1, 0, 0, 0
28, 899, 0, 1, 0, 0, 0
29, 899, 0, 1, 0, 0, 0
30, 899, 0, 1, 0, 0, 0
31, 899, 0, 1, 0, 0, 0
32, 899, 0, 1, 0, 0, 0
33, 899, 0, 1, 0, 0, 0
34, 899, 0, 1, 0, 0, 0
35, 899, 0, 1, 0, 0, 0
36, 899, 0, 1, 0, 0, 0
37, 899, 0, 1, 0, 0, 0
38, 899, 0, 1, 0, 0, 0
39, 899, 0, 1, 0, 0, 0
40, 899, 0, 1, 0, 0, 0
41, 899, 0, 1, 0, 0, 0
42, 899, 0, 1, 0, 0, 0
43, 899, 0, 1, 0, 0, 0
44, 899, 0, 1, 0, 0, 0
45, 899, 0, 1, 0, 0, 0
46, 899, 0, 1, 0, 0, 0
47, 899, 0, 1, 0, 0, 0
48, 899, 0, 1, 0, 0, 0
49, 899, 0, 1, 0, 0, 0
50, 899, 0, 1, 0, 0, 0
51, 899, 0, 1, 0, 0, 0
52, 899, 0, 1, 0, 0, 0
53, 899, 0, 1, 0, 0, 0
54, 899, 0, 1, 0, 0, 0
55, 899, 0, 1, 0, 0, 0
56, 899, 0, 1, 0, 0, 0
57, 899, 0, 1, 0, 0, 0
58, 899, 0, 1, 0, 0, 0
59, 899, 0, 1, 0, 0, 0
60, 899, 0, 1, 0, 0, 0
61, 899, 0, 1, 0, 0, 0
62, 899, 0, 1, 0, 0, 0
63, 899, 0, 1, 0, 0, 0
64, 899, 0, 1, 0, 0, 0
65, 899, 0, 1, 0, 0, 0
66, 899, 0, 1, 0, 0, 0
67, 899, 0, 1, 0, 0, 0
68, 899, 0, 1, 0, 0, 0
69, 899, 0, 1, 0, 0, 0
70, 899, 0, 1, 0, 0, 0
71, 899, 0, 1, 0, 0, 0
72, 899, 0, 1, 0, 0, 0
73, 899, 0, 1, 0, 0, 0
